213,0.0,"[('average_q', 1.733485708573981), ('average_loss', 0.017709607877531796), ('n_updates', 9922)]"
214,0.0,"[('average_q', 1.7476337816064105), ('average_loss', 0.017765661784755738), ('n_updates', 9945)]"
215,0.0,"[('average_q', 1.7605290902604038), ('average_loss', 0.017591932092687772), ('n_updates', 9968)]"
216,0.0,"[('average_q', 1.7729059308515582), ('average_loss', 0.019177259310078153), ('n_updates', 9991)]"
217,1.0,"[('average_q', 1.7507554785052553), ('average_loss', 0.018901566762294292), ('n_updates', 10055)]"
218,0.0,"[('average_q', 1.7647704715929724), ('average_loss', 0.01936922853646692), ('n_updates', 10078)]"
219,0.0,"[('average_q', 1.7790049917296618), ('average_loss', 0.019273090770980175), ('n_updates', 10101)]"
220,0.0,"[('average_q', 1.7917199424484411), ('average_loss', 0.018213144429098483), ('n_updates', 10124)]"
221,0.0,"[('average_q', 1.8041675464678613), ('average_loss', 0.01734764871138448), ('n_updates', 10147)]"
222,0.0,"[('average_q', 1.8175306956380999), ('average_loss', 0.01640210715882573), ('n_updates', 10170)]"
223,0.0,"[('average_q', 1.830626398983233), ('average_loss', 0.01416405924733489), ('n_updates', 10193)]"
224,0.0,"[('average_q', 1.8426440712925904), ('average_loss', 0.014313515644448604), ('n_updates', 10216)]"
225,0.0,"[('average_q', 1.8546397774849723), ('average_loss', 0.014365225357897563), ('n_updates', 10239)]"
226,0.0,"[('average_q', 1.865422876639345), ('average_loss', 0.01540439145183174), ('n_updates', 10262)]"
227,0.0,"[('average_q', 1.8765190656185324), ('average_loss', 0.017845266851764244), ('n_updates', 10285)]"
228,0.0,"[('average_q', 1.887712973174459), ('average_loss', 0.017118391548922494), ('n_updates', 10308)]"
229,0.0,"[('average_q', 1.8976576065692183), ('average_loss', 0.016258842410835143), ('n_updates', 10331)]"
230,0.0,"[('average_q', 1.9070537267938543), ('average_loss', 0.01572250876945053), ('n_updates', 10354)]"
231,0.0,"[('average_q', 1.9169040146978173), ('average_loss', 0.01623185092817759), ('n_updates', 10377)]"
232,0.0,"[('average_q', 1.9264948696844246), ('average_loss', 0.016724487909660923), ('n_updates', 10400)]"
